index,tweet,clean_tweet,topic,negative,neutral,positive
117020,feels getting people to try new things is just as hard as getting them to try the Internet used to be  http://plurk.com/p/uehnn,feels getting people to try new things is just as hard as getting them to try the Internet used to be  http,0,0.6320126,0.3204937,0.04749372
1465775,happy birthday daddy!  i love you!,happy birthday daddy!  i love you!,2,0.0022037723,0.0062323017,0.99156404
600412,Work+rain= ,Work+rain= ,4,0.38074243,0.5731852,0.04607237
433720,more rain pissing it down ,more rain pissing it down ,4,0.65850204,0.30749902,0.03399889
794546,I just had a meeting outside and I am literally dripping ,I just had a meeting outside and I am literally dripping ,4,0.46066502,0.4182442,0.12109079
137454,http://twitpic.com/5oigg Gray hound at 4am ,http Gray hound at 4am ,0,0.053336162,0.83162683,0.11503701
276245,All done raining ,All done raining ,4,0.07020359,0.7929582,0.13683811
1410779,@RebeccaChadwell Oh wow. Happy birthday to one of the most loyal Rangers fans on Twitter ,@user Oh wow. Happy birthday to one of the most loyal Rangers fans on Twitter ,2,0.0011174625,0.011006753,0.98787564
383475,Slightly damp but not soaked yet. God what a change from last weekend. ,Slightly damp but not soaked yet. God what a change from last weekend. ,4,0.08761637,0.39157474,0.52080894
448373,Why are Sunday evenings so depressing! Time to say goodbye to another weekend ,Why are Sunday evenings so depressing! Time to say goodbye to another weekend ,5,0.9197914,0.06582724,0.0143814925
350298,wants it to be the weekend now  xoxo.,wants it to be the weekend now  xoxo.,5,0.011312058,0.3697836,0.6189044
43689,Hates waking up at 6.30 and not looking forward to a full week of it ,Hates waking up at 6.30 and not looking forward to a full week of it ,1,0.89077914,0.09360456,0.015616247
888645,time to venture out into the rain ,time to venture out into the rain ,4,0.07620389,0.7972322,0.12656386
560159,Going to implement sinbad's terrain as soon as we get the new framework to compile  Normal mapping &amp; blending: http://bit.ly/t1xTu,Going to implement sinbad's terrain as soon as we get the new framework to compile  Normal mapping &amp; blending: http,0,0.013991807,0.7896665,0.19634154
1527135,"http://twitpic.com/7gi1p - I will give her another go later, I will where her down gently ","http - I will give her another go later, I will where her down gently ",0,0.027166741,0.70649236,0.266341
422462,Shit...just realized tomorrow is Sunday  *fingers crossed for monday*,Shit...just realized tomorrow is Sunday  *fingers crossed for monday*,5,0.35015595,0.45578465,0.19405954
370158,2am... Why can i never sleep  i even got up early this morning =\,2am... Why can i never sleep  i even got up early this morning =\,1,0.9335309,0.058496397,0.007972589
561082,It's 7:30. Why can I not sleep? ,It's 7:30. Why can I not sleep? ,1,0.8956104,0.09354238,0.01084725
32812,Just another manic monday ,Just another manic monday ,5,0.2962723,0.5475842,0.15614346
174868,never part of these follow fridays ,never part of these follow fridays ,5,0.51649547,0.44078186,0.04272269
450213,http://bit.ly/ZGsk2  - (L) i wish december wasn't so far away!! ,http  - (L) i wish december wasn't so far away!! ,0,0.30539283,0.43481612,0.25979096
622177,it still raining. And i was going to the moviees ,it still raining. And i was going to the moviees ,4,0.31705353,0.5719251,0.111021444
1258023,@missnade heyy you HAVE to send me the pic with chandler!!!  send it to my other email.. lilasiangal@gmail.com .. thankss!,@user heyy you HAVE to send me the pic with chandler!!!  send it to my other email.. lilasiangal@user.com .. thankss!,7,0.02221286,0.38999414,0.587793
725317,@vishnupsp a few temples here and there n a few relatives houses.  cls strts on d 1st at college.  u tken pics? do send me if u hv.,@user a few temples here and there n a few relatives houses.  cls strts on d 1st at college.  u tken pics? do send me if u hv.,7,0.022122147,0.9084697,0.06940816
790271,Oh please quit with the chainsaw already! ,Oh please quit with the chainsaw already! ,3,0.7841758,0.19060573,0.025218522
1338804,At watermark celebrating @reetz_'s bday ,At watermark celebrating @user's bday ,2,0.0012876459,0.17349683,0.8252154
311431,It's raining outside and I don't like getting my paws wet ,It's raining outside and I don't like getting my paws wet ,4,0.9093014,0.07923349,0.0114651425
1158618,"@pablocamus Thank you I plan too! I'm glad you had a good Birthday. I support the week of birthday tradition, so keep celebrating! ","@user Thank you I plan too! I'm glad you had a good Birthday. I support the week of birthday tradition, so keep celebrating! ",2,0.0010085463,0.0059754536,0.9930159
284817,@elleskitchen 2 stories underground  It was pouring rain this morning but at lunch it was beautiful when I could see outside.,@user 2 stories underground  It was pouring rain this morning but at lunch it was beautiful when I could see outside.,4,0.0062274355,0.10192327,0.8918493
28075,I am so tired. ,I am so tired. ,1,0.9303432,0.058525883,0.01113106
57090,@griffmiester we totally missed an opportunity to get a photo together with synchronised scarves. ,@user we totally missed an opportunity to get a photo together with synchronised scarves. ,7,0.7226444,0.2485598,0.028795768
1248589,"It's no longer my bday, but I just want to say thank you to all those who wished me a happy birthday. I love my Twitterfam! Pics up soon! ","It's no longer my bday, but I just want to say thank you to all those who wished me a happy birthday. I love my Twitterfam! Pics up soon! ",2,0.0013786167,0.008991232,0.9896303
826907,@Oddessy congrats you are now cooler than me.  Happy Birthday Miss Lovely.,@user congrats you are now cooler than me.  Happy Birthday Miss Lovely.,2,0.0011283867,0.008068783,0.9908028
762803,@donniewahlberg I need 1 pic with u I've been close to u many times five M&amp;G's and Im so intimidated by you. I freeze when I see u. ,@user I need 1 pic with u I've been close to u many times five M&amp;G's and Im so intimidated by you. I freeze when I see u. ,7,0.70087016,0.26623347,0.032896522
667503,i woke up too early  6.30am. i can't fall asleep. blah.,i woke up too early  6.30am. i can't fall asleep. blah.,1,0.90069246,0.085468896,0.013838633
1364752,theme for youtube account is : Buttered popcorn ,theme for youtube account is : Buttered popcorn ,6,0.05755867,0.8102069,0.13223448
1524275,@_hayles yea its cute!ud think he could just fit me &amp; u in there too wudnt u?! we'd be no trouble!  yess i reckon they'll be a vid soon!xx,@user yea its cute!ud think he could just fit me &amp; u in there too wudnt u?! we'd be no trouble!  yess i reckon they'll be a vid soon!xx,6,0.001364761,0.030958753,0.9676765
846718,watching videos on youtube ,watching videos on youtube ,6,0.050694898,0.80657053,0.14273454
315398,"@hannahurquhart7 Haha, sorry!!! My bad  But, it'll be up on Youtube again like last time, so don't worry about missing it!","@user Haha, sorry!!! My bad  But, it'll be up on Youtube again like last time, so don't worry about missing it!",6,0.033025943,0.278934,0.68804014
1551037,Abouuuut to meet @mitchelmusso  hes taking some pictures now fun,Abouuuut to meet @user  hes taking some pictures now fun,7,0.0014508308,0.058746852,0.9398024
394467,"ItÂ´s raning,raning,raining,raning,raning,raing and raning the whole day long ","ItÂ´s raning,raning,raining,raning,raning,raing and raning the whole day long ",4,0.08160026,0.715519,0.20288067
935773,My hero of the day - Israel Kamakawiwo' Ole  http://bit.ly/VNU0g,My hero of the day - Israel Kamakawiwo' Ole  http,0,0.0064995694,0.2271009,0.76639956
532766,looking out the window at the rainy day ,looking out the window at the rainy day ,4,0.035633575,0.684899,0.27946737
222522,Argh I hate sad animals  http://www.picturetrail.com/sfx/album/slideshow/20868838,Argh I hate sad animals  http,0,0.97963494,0.016529152,0.0038358362
1587931,I'm up. Going to work yearly today... But I will have thursday and Friday off ,I'm up. Going to work yearly today... But I will have thursday and Friday off ,5,0.017919566,0.5371361,0.4449445
612062,Is anything real anymore?   http://bit.ly/PQ4u5,Is anything real anymore?   http,0,0.37180895,0.5871004,0.041090604
634575,"is glad it's Friday, but not looking forward to working short handed again  ","is glad it's Friday, but not looking forward to working short handed again  ",5,0.14457802,0.31575906,0.5396629
828728,@LarryWentz Thanks for your follow Larry! I'm actually working in UC and video conferencing atm ,@user Thanks for your follow Larry! I'm actually working in UC and video conferencing atm ,6,0.0010967919,0.06165048,0.93725264
1524109,@hellotriciaaaa lol. he's OURS! yay! same old.same old? is that a good thing? did ya do anything fun? ,@user lol. he's OURS! yay! same old.same old? is that a good thing? did ya do anything fun? ,2,0.10061854,0.27871323,0.6206683
1019938,"Whoa, tomorrow is my birthday, i want a polairoid camera with film and a easy bake oven  haha Happy Birthday Melissa &amp; Misa ","Whoa, tomorrow is my birthday, i want a polairoid camera with film and a easy bake oven  haha Happy Birthday Melissa &amp; Misa ",2,0.0008881579,0.015339102,0.9837729
471345,ugh!  can't fall back asleep ,ugh!  can't fall back asleep ,1,0.8684324,0.11158548,0.019982077
963519,@timhalberg Show us a self portrait of you doing that! ,@user Show us a self portrait of you doing that! ,7,0.050737277,0.733992,0.21527071
798528,Thought about straightening my hair but I'd be wasting my time. All this moisture is just gonna curl it again once I take the iron off. ,Thought about straightening my hair but I'd be wasting my time. All this moisture is just gonna curl it again once I take the iron off. ,3,0.664436,0.29744446,0.038119536
1192430,@zachcumer that's a good pic for full  I might knock mine down to that,@user that's a good pic for full  I might knock mine down to that,7,0.028148035,0.2002275,0.77162457
1126383,@OllieHob  My hair is not silky ;  tis flat and boring ,@user  My hair is not silky ;  tis flat and boring ,3,0.89570314,0.09431383,0.009983095
103720,@shutupjami I don't know what else to pick for a picture ,@user I don't know what else to pick for a picture ,7,0.42130232,0.5247276,0.05397007
1549260,"Today is a goood day.. I'm thankful for some real positive karma vibes, normally doesn't happen on Mondays ","Today is a goood day.. I'm thankful for some real positive karma vibes, normally doesn't happen on Mondays ",5,0.0015973005,0.010613803,0.987789
1036490,http://twitpic.com/65z2j - My Dad is in the new T-Mobile commercial... he's the one wielding the hose. ,http - My Dad is in the new T-Mobile commercial... he's the one wielding the hose. ,0,0.13979664,0.63061583,0.22958758
750431,So I just had the most horrible weekend... I thought I wasant going to get through it but I did!!!! Thank God... ,So I just had the most horrible weekend... I thought I wasant going to get through it but I did!!!! Thank God... ,5,0.41551298,0.2619399,0.32254708
188680,@teachjw92 i wanted to submit a photo to that photomania and i think the deadline was today  maybe next year,@user i wanted to submit a photo to that photomania and i think the deadline was today  maybe next year,7,0.02802572,0.8580324,0.11394192
3957,@Nappytabs aaaaah im insanely annoyed at the fact that i didnt get to meet you  and i wanted it to be my birthday wishhh. ahah awwwwwww.,@user aaaaah im insanely annoyed at the fact that i didnt get to meet you  and i wanted it to be my birthday wishhh. ahah awwwwwww.,2,0.96378964,0.031374052,0.004836269
236737, I'm very tired..., I'm very tired...,1,0.89533436,0.09308717,0.011578533
984134,@MrGilder That's 29 and holdin! Happy Birthday MrGilder!! Hope you have a lovely day. ,@user That's 29 and holdin! Happy Birthday MrGilder!! Hope you have a lovely day. ,2,0.0010277434,0.007842044,0.9911304
36192,Today starts my last week of freedom ,Today starts my last week of freedom ,5,0.019925522,0.50719905,0.4728754
804701,@jackhii n i got yr pic posing in the server room .. ,@user n i got yr pic posing in the server room .. ,7,0.048683222,0.85906816,0.0922485
1068535,@chrishasboobs  Your videos always put me in a good mood ,@user  Your videos always put me in a good mood ,6,0.001346559,0.013180464,0.98547286
216971,Sunday already   the weekend goes too fast.,Sunday already   the weekend goes too fast.,5,0.5146928,0.37451518,0.11079209
6116,Oh no - it's all gone to shit  http://is.gd/rc0L,Oh no - it's all gone to shit  http,0,0.9194016,0.07259308,0.008005525
760685,Things are reminded me of you..  - http://tweet.sg,Things are reminded me of you..  - http,0,0.015305574,0.496371,0.4883234
906460,"cALL mE wiErD, bUt I jUs LuV rAiNy DaYs! MaKeS mE feeL sO waRm &amp; cOzY iNsIdE  LoL","cALL mE wiErD, bUt I jUs LuV rAiNy DaYs! MaKeS mE feeL sO waRm &amp; cOzY iNsIdE  LoL",4,0.047342896,0.41042978,0.5422273
353498,I love listening to music from the Beauty and  the Beast. I miss themed birthday parties ,I love listening to music from the Beauty and  the Beast. I miss themed birthday parties ,2,0.0030588193,0.019306093,0.9776351
1093308,woke up to some really lovely comments on my latest video  thanks you goyyyyz. &lt;3,woke up to some really lovely comments on my latest video  thanks you goyyyyz. &lt;3,6,0.0011797636,0.0068667405,0.9919535
1062609,"My weekend officially starts Now  &amp; its gonna b a Wonder Women/Super Women Weekend Ready, Let's Rock! (Wink)","My weekend officially starts Now  &amp; its gonna b a Wonder Women/Super Women Weekend Ready, Let's Rock! (Wink)",5,0.00084069016,0.07829568,0.9208637
